shipment_id,event_time,period_date,origin_city,origin_state,destination_city,destination_state,mode,distance_km,weight_tons,sku,quantity,supplier_id,facility_id,urgent_flag
SHP_4FFE6B5542,2026-02-24T06:26:31.816866Z,2026-02-24,Chennai,TN,Hyderabad,TS,rail,606,5.35,SKU_STEEL,47.18,SUP_TAT_001,FAC_BLR_01,False
SHP_9BEBBA4F38,2026-02-24T06:26:33.835357Z,2026-02-24,Hyderabad,TS,Mumbai,MH,road,655,13.67,SKU_PLASTIC,69.42,SUP_GUJ_003,FAC_BLR_01,False
SHP_8724D929DA,2026-02-24T06:26:35.844957Z,2026-02-24,Mumbai,MH,Ahmedabad,GJ,road,530,17.24,SKU_BEARING,43.58,SUP_GUJ_003,FAC_PUNE_01,False
SHP_7308C5A32A,2026-02-24T06:26:37.851951Z,2026-02-24,Pune,MH,Ahmedabad,GJ,road,875,13.35,SKU_STEEL,92.75,SUP_TN_004,FAC_CHN_01,False
SHP_4FBD74DBF3,2026-02-24T06:26:39.856109Z,2026-02-24,Kolkata,WB,Chennai,TN,road,1719,6.3,SKU_MOTOR,142.31,SUP_TN_004,FAC_BLR_01,False
SHP_D66CB04345,2026-02-24T06:26:41.865530Z,2026-02-24,Chennai,TN,Kolkata,WB,road,1460,13.72,SKU_BEARING,199.88,SUP_MAH_002,FAC_MUM_01,False
SHP_CF84D139A3,2026-02-24T06:26:43.871480Z,2026-02-24,Pune,MH,Jaipur,RJ,road,1011,16.56,SKU_BEARING,29.11,SUP_TN_004,FAC_BLR_01,False
SHP_546B3B6D09,2026-02-24T06:26:45.877282Z,2026-02-24,Hyderabad,TS,Delhi,DL,road,510,5.9,SKU_STEEL,113.97,SUP_MAH_002,FAC_CHN_01,False
SHP_281FF24E20,2026-02-24T06:26:47.883589Z,2026-02-24,Pune,MH,Bengaluru,KA,rail,1357,16.03,SKU_STEEL,80.94,SUP_MAH_002,FAC_PUNE_01,False
SHP_17B0DD678E,2026-02-24T06:26:49.890915Z,2026-02-24,Bengaluru,KA,Hyderabad,TS,road,570,9.79,SKU_GEARBOX,75.94,SUP_GUJ_003,FAC_CHN_01,False
SHP_2B38CF776E,2026-02-24T06:26:51.902049Z,2026-02-24,Bengaluru,KA,Pune,MH,road,1487,7.78,SKU_STEEL,101.25,SUP_GUJ_003,FAC_BLR_01,False
SHP_EC46B1D909,2026-02-24T06:26:53.909678Z,2026-02-24,Ahmedabad,GJ,Kolkata,WB,air,1539,9.86,SKU_MOTOR,193.95,SUP_MAH_002,FAC_CHN_01,True
SHP_999FD5E948,2026-02-24T06:26:55.916833Z,2026-02-24,Ahmedabad,GJ,Chennai,TN,road,713,14.17,SKU_GEARBOX,83.21,SUP_TN_004,FAC_MUM_01,False
SHP_B942E5DD45,2026-02-24T06:26:57.922317Z,2026-02-24,Hyderabad,TS,Pune,MH,road,1331,12.7,SKU_BEARING,151.49,SUP_MAH_002,FAC_BLR_01,False
SHP_75449E726C,2026-02-24T06:26:59.931604Z,2026-02-24,Hyderabad,TS,Jaipur,RJ,road,554,8.42,SKU_STEEL,89.66,SUP_MAH_002,FAC_CHN_01,False
SHP_58780B2782,2026-02-24T06:27:01.933070Z,2026-02-24,Ahmedabad,GJ,Pune,MH,road,756,10.37,SKU_STEEL,62.16,SUP_MAH_002,FAC_CHN_01,False
SHP_36AEEF4E50,2026-02-24T06:27:03.942856Z,2026-02-24,Jaipur,RJ,Pune,MH,road,1008,9.93,SKU_BEARING,85.84,SUP_MAH_002,FAC_MUM_01,False
SHP_4D96A5F266,2026-02-24T06:27:05.947974Z,2026-02-24,Pune,MH,Chennai,TN,road,932,13.53,SKU_MOTOR,86.23,SUP_MAH_002,FAC_CHN_01,False
SHP_73BB7D3167,2026-02-24T06:27:07.956011Z,2026-02-24,Kolkata,WB,Mumbai,MH,road,366,6.67,SKU_BEARING,86.18,SUP_TAT_001,FAC_MUM_01,False
SHP_8B706BF4A0,2026-02-24T06:27:09.961648Z,2026-02-24,Kolkata,WB,Jaipur,RJ,road,344,9.71,SKU_BEARING,175.09,SUP_GUJ_003,FAC_BLR_01,False
SHP_4AD4913BCD,2026-02-24T06:27:11.996296Z,2026-02-24,Mumbai,MH,Jaipur,RJ,road,871,17.36,SKU_GEARBOX,79.0,SUP_GUJ_003,FAC_BLR_01,False
SHP_B4DC6F89EB,2026-02-24T06:27:14.004964Z,2026-02-24,Jaipur,RJ,Hyderabad,TS,road,614,15.04,SKU_STEEL,122.08,SUP_TN_004,FAC_BLR_01,False
SHP_F907E6BB90,2026-02-24T06:27:16.015202Z,2026-02-24,Jaipur,RJ,Hyderabad,TS,sea,1024,7.06,SKU_STEEL,176.61,SUP_MAH_002,FAC_BLR_01,False
SHP_78AFD02DA5,2026-02-24T06:27:18.023365Z,2026-02-24,Delhi,DL,Hyderabad,TS,sea,827,15.78,SKU_MOTOR,33.7,SUP_TN_004,FAC_BLR_01,False
SHP_1220CAA8EC,2026-02-24T06:27:20.029889Z,2026-02-24,Ahmedabad,GJ,Delhi,DL,sea,1019,7.14,SKU_GEARBOX,19.35,SUP_MAH_002,FAC_BLR_01,False
SHP_EC1C8C9BD3,2026-02-24T06:27:22.037293Z,2026-02-24,Ahmedabad,GJ,Hyderabad,TS,road,1571,17.93,SKU_MOTOR,165.3,SUP_GUJ_003,FAC_BLR_01,False
SHP_CBF8582B06,2026-02-24T06:27:24.044743Z,2026-02-24,Chennai,TN,Delhi,DL,air,1267,5.87,SKU_PLASTIC,42.79,SUP_TAT_001,FAC_CHN_01,True
SHP_16FE3BB1EE,2026-02-24T06:27:26.051284Z,2026-02-24,Jaipur,RJ,Mumbai,MH,road,1338,15.83,SKU_GEARBOX,29.0,SUP_TAT_001,FAC_PUNE_01,False
SHP_008FFF8C82,2026-02-24T06:27:28.061921Z,2026-02-24,Delhi,DL,Ahmedabad,GJ,sea,1117,3.46,SKU_MOTOR,119.01,SUP_GUJ_003,FAC_BLR_01,False
SHP_A4FEB7C9F1,2026-02-24T06:27:30.071105Z,2026-02-24,Jaipur,RJ,Ahmedabad,GJ,road,980,5.43,SKU_PLASTIC,31.47,SUP_TAT_001,FAC_MUM_01,False
SHP_CD42FEFD92,2026-02-24T06:27:32.074743Z,2026-02-24,Hyderabad,TS,Jaipur,RJ,road,359,15.74,SKU_STEEL,135.7,SUP_GUJ_003,FAC_PUNE_01,False
SHP_69B308B9F2,2026-02-24T06:27:34.086599Z,2026-02-24,Pune,MH,Bengaluru,KA,rail,1468,12.48,SKU_PLASTIC,73.86,SUP_TN_004,FAC_PUNE_01,False
SHP_D587013380,2026-02-24T06:27:36.095739Z,2026-02-24,Ahmedabad,GJ,Chennai,TN,sea,1031,4.09,SKU_STEEL,115.87,SUP_GUJ_003,FAC_PUNE_01,False
SHP_6BF363F696,2026-02-24T06:27:38.103151Z,2026-02-24,Kolkata,WB,Chennai,TN,sea,365,13.35,SKU_MOTOR,66.81,SUP_MAH_002,FAC_CHN_01,False
SHP_BB64FF1064,2026-02-24T06:27:40.113891Z,2026-02-24,Ahmedabad,GJ,Jaipur,RJ,road,744,2.23,SKU_MOTOR,150.79,SUP_TN_004,FAC_CHN_01,False
SHP_41E9AD7951,2026-02-24T06:27:42.121989Z,2026-02-24,Jaipur,RJ,Kolkata,WB,sea,1341,11.24,SKU_GEARBOX,22.73,SUP_TAT_001,FAC_CHN_01,False
SHP_B2EE52D2B1,2026-02-24T06:27:44.127648Z,2026-02-24,Hyderabad,TS,Pune,MH,sea,369,3.42,SKU_GEARBOX,152.38,SUP_TN_004,FAC_PUNE_01,False
SHP_EBB9429A57,2026-02-24T06:27:46.136935Z,2026-02-24,Mumbai,MH,Jaipur,RJ,sea,427,3.85,SKU_STEEL,137.01,SUP_MAH_002,FAC_BLR_01,False
SHP_68774C1DFE,2026-02-24T06:27:48.147807Z,2026-02-24,Pune,MH,Hyderabad,TS,road,1438,11.65,SKU_PLASTIC,21.36,SUP_GUJ_003,FAC_PUNE_01,False
SHP_E6D0ED5D65,2026-02-24T06:27:50.153908Z,2026-02-24,Jaipur,RJ,Ahmedabad,GJ,road,519,5.23,SKU_MOTOR,185.41,SUP_TAT_001,FAC_PUNE_01,False
SHP_57178F19EA,2026-02-24T06:27:52.165901Z,2026-02-24,Chennai,TN,Ahmedabad,GJ,sea,962,15.39,SKU_BEARING,143.87,SUP_GUJ_003,FAC_BLR_01,False
SHP_B5224D85BC,2026-02-24T06:27:54.178025Z,2026-02-24,Mumbai,MH,Bengaluru,KA,road,985,14.65,SKU_STEEL,96.53,SUP_GUJ_003,FAC_BLR_01,False
SHP_853927358E,2026-02-24T06:27:56.187574Z,2026-02-24,Delhi,DL,Bengaluru,KA,rail,1281,3.83,SKU_BEARING,38.4,SUP_TN_004,FAC_BLR_01,True
SHP_A6FEC96D4A,2026-02-24T06:27:58.192866Z,2026-02-24,Mumbai,MH,Pune,MH,rail,150,13.88,SKU_MOTOR,130.68,SUP_GUJ_003,FAC_CHN_01,False
SHP_2F952DD36C,2026-02-24T06:28:00.196295Z,2026-02-24,Chennai,TN,Mumbai,MH,road,466,17.59,SKU_GEARBOX,31.31,SUP_GUJ_003,FAC_MUM_01,False
SHP_A77725FCE1,2026-02-24T06:28:02.203256Z,2026-02-24,Kolkata,WB,Bengaluru,KA,rail,1449,16.46,SKU_PLASTIC,44.91,SUP_MAH_002,FAC_MUM_01,False
SHP_EBC8C73C8B,2026-02-24T06:28:04.210786Z,2026-02-24,Mumbai,MH,Kolkata,WB,rail,1341,8.08,SKU_PLASTIC,179.32,SUP_TAT_001,FAC_PUNE_01,False
SHP_9C578596ED,2026-02-24T06:28:06.220231Z,2026-02-24,Mumbai,MH,Kolkata,WB,rail,1194,10.53,SKU_GEARBOX,123.81,SUP_TN_004,FAC_BLR_01,False
SHP_48E36DC423,2026-02-24T06:28:08.224820Z,2026-02-24,Delhi,DL,Kolkata,WB,road,1500,12.26,SKU_BEARING,118.56,SUP_TAT_001,FAC_MUM_01,False
SHP_EC50E4855D,2026-02-24T06:28:10.232821Z,2026-02-24,Bengaluru,KA,Delhi,DL,road,1058,2.41,SKU_PLASTIC,165.71,SUP_TN_004,FAC_PUNE_01,False
SHP_AF0B2246F5,2026-02-24T06:28:12.238635Z,2026-02-24,Jaipur,RJ,Hyderabad,TS,sea,899,15.89,SKU_MOTOR,126.61,SUP_TAT_001,FAC_MUM_01,False
SHP_FE03C4382D,2026-02-24T06:28:14.248421Z,2026-02-24,Mumbai,MH,Hyderabad,TS,road,562,14.74,SKU_GEARBOX,72.55,SUP_MAH_002,FAC_PUNE_01,False
SHP_D2046A9DC7,2026-02-24T06:28:16.273217Z,2026-02-24,Bengaluru,KA,Jaipur,RJ,road,406,13.76,SKU_PLASTIC,176.86,SUP_MAH_002,FAC_MUM_01,False
SHP_1999A1354F,2026-02-24T06:28:18.290322Z,2026-02-24,Delhi,DL,Bengaluru,KA,road,1632,5.48,SKU_GEARBOX,114.46,SUP_MAH_002,FAC_BLR_01,False
SHP_B555C5586D,2026-02-24T06:28:20.295836Z,2026-02-24,Hyderabad,TS,Mumbai,MH,road,1030,9.75,SKU_BEARING,49.87,SUP_MAH_002,FAC_PUNE_01,False
SHP_1F1945B2EE,2026-02-24T06:28:22.304380Z,2026-02-24,Bengaluru,KA,Kolkata,WB,road,919,5.32,SKU_PLASTIC,22.35,SUP_MAH_002,FAC_MUM_01,False
SHP_A958AF5C6D,2026-02-24T06:28:24.309527Z,2026-02-24,Chennai,TN,Hyderabad,TS,sea,1584,5.49,SKU_MOTOR,21.64,SUP_TN_004,FAC_CHN_01,False
SHP_4B1EB1A8C8,2026-02-24T06:28:26.319076Z,2026-02-24,Pune,MH,Jaipur,RJ,road,1358,12.26,SKU_GEARBOX,53.22,SUP_TAT_001,FAC_BLR_01,False
SHP_8A13427022,2026-02-24T06:28:28.325957Z,2026-02-24,Pune,MH,Kolkata,WB,road,1110,6.94,SKU_PLASTIC,43.56,SUP_GUJ_003,FAC_BLR_01,False
SHP_600060C03B,2026-02-24T06:28:30.331530Z,2026-02-24,Ahmedabad,GJ,Kolkata,WB,road,1360,7.0,SKU_GEARBOX,118.53,SUP_MAH_002,FAC_CHN_01,False
SHP_59F8B8A473,2026-02-24T06:28:32.337553Z,2026-02-24,Pune,MH,Kolkata,WB,sea,768,2.5,SKU_STEEL,50.8,SUP_TAT_001,FAC_PUNE_01,False
SHP_32552635DA,2026-02-24T06:28:34.353196Z,2026-02-24,Bengaluru,KA,Hyderabad,TS,road,570,5.2,SKU_MOTOR,60.23,SUP_TN_004,FAC_PUNE_01,False
SHP_91F4F8FFFB,2026-02-24T06:28:36.357262Z,2026-02-24,Jaipur,RJ,Kolkata,WB,rail,437,11.02,SKU_MOTOR,50.55,SUP_GUJ_003,FAC_PUNE_01,False
SHP_C1051D4F01,2026-02-24T06:28:38.361110Z,2026-02-24,Bengaluru,KA,Hyderabad,TS,road,570,9.87,SKU_BEARING,105.12,SUP_TAT_001,FAC_BLR_01,False
SHP_54331E0B20,2026-02-24T06:28:40.367025Z,2026-02-24,Ahmedabad,GJ,Hyderabad,TS,road,1494,12.04,SKU_GEARBOX,65.41,SUP_TAT_001,FAC_BLR_01,False
SHP_5CFF34BF0C,2026-02-24T06:28:42.377449Z,2026-02-24,Mumbai,MH,Ahmedabad,GJ,sea,530,7.39,SKU_STEEL,184.13,SUP_TN_004,FAC_MUM_01,False
SHP_9E726A2D94,2026-02-24T06:28:44.383258Z,2026-02-24,Kolkata,WB,Delhi,DL,road,1500,12.99,SKU_PLASTIC,89.09,SUP_TN_004,FAC_MUM_01,False
SHP_C42801F208,2026-02-24T06:28:46.392027Z,2026-02-24,Delhi,DL,Ahmedabad,GJ,road,508,11.99,SKU_STEEL,141.24,SUP_TAT_001,FAC_PUNE_01,False
SHP_F6749E5C69,2026-02-24T06:28:48.399470Z,2026-02-24,Ahmedabad,GJ,Mumbai,MH,road,530,13.18,SKU_STEEL,22.22,SUP_TN_004,FAC_CHN_01,True
SHP_2396088C9E,2026-02-24T06:28:50.403650Z,2026-02-24,Jaipur,RJ,Pune,MH,rail,1182,17.63,SKU_MOTOR,184.1,SUP_MAH_002,FAC_CHN_01,True
SHP_74597EC805,2026-02-24T06:28:52.408628Z,2026-02-24,Bengaluru,KA,Mumbai,MH,road,985,2.04,SKU_PLASTIC,31.57,SUP_TN_004,FAC_PUNE_01,False
SHP_7D9C352DCE,2026-02-24T06:28:54.416001Z,2026-02-24,Hyderabad,TS,Mumbai,MH,road,697,14.8,SKU_PLASTIC,51.08,SUP_MAH_002,FAC_PUNE_01,False
SHP_B5A58BD08F,2026-02-24T06:28:56.420104Z,2026-02-24,Chennai,TN,Pune,MH,rail,1138,4.84,SKU_GEARBOX,126.29,SUP_GUJ_003,FAC_BLR_01,True
SHP_67986866B1,2026-02-24T06:28:58.426493Z,2026-02-24,Jaipur,RJ,Delhi,DL,rail,280,14.26,SKU_MOTOR,43.72,SUP_TN_004,FAC_MUM_01,False
SHP_F80E6748EB,2026-02-24T06:29:00.428910Z,2026-02-24,Kolkata,WB,Hyderabad,TS,road,343,9.17,SKU_STEEL,77.52,SUP_MAH_002,FAC_PUNE_01,False
SHP_8EF6A9D68C,2026-02-24T06:29:02.434074Z,2026-02-24,Ahmedabad,GJ,Mumbai,MH,rail,530,17.65,SKU_PLASTIC,69.2,SUP_TAT_001,FAC_BLR_01,False
SHP_3F5B4F043E,2026-02-24T06:29:04.443771Z,2026-02-24,Bengaluru,KA,Kolkata,WB,sea,316,15.29,SKU_STEEL,196.62,SUP_TAT_001,FAC_PUNE_01,False
SHP_68A39202F3,2026-02-24T06:29:06.450069Z,2026-02-24,Chennai,TN,Bengaluru,KA,sea,350,13.34,SKU_PLASTIC,165.45,SUP_MAH_002,FAC_BLR_01,False
SHP_23EE7DD14C,2026-02-24T06:29:08.453844Z,2026-02-24,Bengaluru,KA,Pune,MH,sea,1656,4.35,SKU_PLASTIC,173.34,SUP_MAH_002,FAC_CHN_01,False
SHP_47FF81B4D6,2026-02-24T06:29:10.459767Z,2026-02-24,Jaipur,RJ,Delhi,DL,road,280,3.91,SKU_PLASTIC,35.39,SUP_TAT_001,FAC_CHN_01,True
SHP_AAB8708757,2026-02-24T06:29:12.463063Z,2026-02-24,Jaipur,RJ,Pune,MH,rail,1499,5.57,SKU_MOTOR,35.65,SUP_TN_004,FAC_CHN_01,False
SHP_0D30A6971E,2026-02-24T06:29:14.471867Z,2026-02-24,Pune,MH,Jaipur,RJ,road,1192,8.24,SKU_STEEL,163.75,SUP_TAT_001,FAC_BLR_01,False
SHP_C7B14FADBD,2026-02-24T06:29:16.478923Z,2026-02-24,Ahmedabad,GJ,Bengaluru,KA,road,1570,10.07,SKU_STEEL,22.98,SUP_TN_004,FAC_BLR_01,False
SHP_B78784081A,2026-02-24T06:29:18.485258Z,2026-02-24,Chennai,TN,Jaipur,RJ,road,348,14.55,SKU_STEEL,183.85,SUP_TAT_001,FAC_CHN_01,False
SHP_994C0CBA23,2026-02-24T06:29:20.491595Z,2026-02-24,Jaipur,RJ,Ahmedabad,GJ,rail,1435,3.55,SKU_GEARBOX,69.27,SUP_MAH_002,FAC_MUM_01,False
SHP_9EC087E8D2,2026-02-24T06:29:22.514888Z,2026-02-24,Bengaluru,KA,Mumbai,MH,road,985,12.15,SKU_PLASTIC,39.25,SUP_MAH_002,FAC_PUNE_01,False
SHP_0029804780,2026-02-24T06:29:24.522501Z,2026-02-24,Mumbai,MH,Ahmedabad,GJ,road,530,9.47,SKU_BEARING,138.83,SUP_GUJ_003,FAC_CHN_01,False
SHP_14EE98B571,2026-02-24T06:29:26.529268Z,2026-02-24,Jaipur,RJ,Mumbai,MH,road,1403,6.28,SKU_MOTOR,87.65,SUP_MAH_002,FAC_CHN_01,False
SHP_5254B9F941,2026-02-24T06:29:28.534099Z,2026-02-24,Delhi,DL,Kolkata,WB,road,1500,12.59,SKU_BEARING,172.08,SUP_MAH_002,FAC_PUNE_01,False
SHP_6DF3AAA349,2026-02-24T06:29:30.542106Z,2026-02-24,Ahmedabad,GJ,Mumbai,MH,rail,530,11.79,SKU_MOTOR,42.61,SUP_TAT_001,FAC_MUM_01,False
SHP_86AAFFFB87,2026-02-24T06:29:32.556138Z,2026-02-24,Pune,MH,Delhi,DL,rail,1420,3.59,SKU_BEARING,185.82,SUP_TAT_001,FAC_MUM_01,False
SHP_3248BBDB34,2026-02-24T06:29:34.567032Z,2026-02-24,Chennai,TN,Ahmedabad,GJ,rail,1073,5.9,SKU_MOTOR,87.08,SUP_TAT_001,FAC_MUM_01,False
SHP_0EC839800F,2026-02-24T06:29:36.571537Z,2026-02-24,Chennai,TN,Kolkata,WB,road,1119,14.95,SKU_STEEL,167.44,SUP_TAT_001,FAC_CHN_01,False
SHP_5D988978C0,2026-02-24T06:29:38.583028Z,2026-02-24,Mumbai,MH,Bengaluru,KA,rail,985,15.08,SKU_BEARING,190.99,SUP_TN_004,FAC_CHN_01,False
SHP_BA46C45C72,2026-02-24T06:29:40.592885Z,2026-02-24,Kolkata,WB,Hyderabad,TS,road,702,9.48,SKU_PLASTIC,147.59,SUP_GUJ_003,FAC_MUM_01,False
SHP_5C5689EF78,2026-02-24T06:29:42.601895Z,2026-02-24,Delhi,DL,Pune,MH,road,1420,15.45,SKU_PLASTIC,69.55,SUP_TAT_001,FAC_MUM_01,False
SHP_91E515D214,2026-02-24T06:29:44.607678Z,2026-02-24,Chennai,TN,Kolkata,WB,rail,998,9.18,SKU_GEARBOX,11.23,SUP_MAH_002,FAC_CHN_01,False
SHP_7C15C7CD2A,2026-02-24T06:29:46.613975Z,2026-02-24,Pune,MH,Chennai,TN,road,992,17.5,SKU_BEARING,83.11,SUP_GUJ_003,FAC_CHN_01,False
SHP_11CDAA6765,2026-02-24T06:29:48.624156Z,2026-02-24,Mumbai,MH,Pune,MH,road,150,16.7,SKU_STEEL,52.41,SUP_TN_004,FAC_BLR_01,False
SHP_070948E7E7,2026-02-24T06:29:50.628320Z,2026-02-24,Chennai,TN,Pune,MH,rail,507,7.38,SKU_STEEL,63.49,SUP_TAT_001,FAC_BLR_01,False
SHP_78FCA14185,2026-02-24T06:29:52.641424Z,2026-02-24,Chennai,TN,Bengaluru,KA,rail,350,4.61,SKU_BEARING,131.45,SUP_MAH_002,FAC_CHN_01,False
SHP_95E9E70D5D,2026-02-24T06:29:54.658725Z,2026-02-24,Chennai,TN,Mumbai,MH,road,1206,14.91,SKU_GEARBOX,105.52,SUP_GUJ_003,FAC_BLR_01,False
SHP_F33E6D5CD6,2026-02-24T06:29:56.673897Z,2026-02-24,Ahmedabad,GJ,Hyderabad,TS,road,788,12.9,SKU_BEARING,199.36,SUP_GUJ_003,FAC_CHN_01,True
SHP_AA835F71EF,2026-02-24T06:29:58.682256Z,2026-02-24,Pune,MH,Mumbai,MH,road,150,6.22,SKU_MOTOR,135.83,SUP_MAH_002,FAC_PUNE_01,False
SHP_E4549E96BE,2026-02-24T06:30:00.684549Z,2026-02-24,Bengaluru,KA,Pune,MH,road,1177,15.33,SKU_BEARING,187.98,SUP_TN_004,FAC_PUNE_01,False
SHP_41E1BEA556,2026-02-24T06:30:02.694410Z,2026-02-24,Pune,MH,Delhi,DL,road,1420,15.19,SKU_PLASTIC,40.44,SUP_MAH_002,FAC_PUNE_01,False
SHP_39663BEBE5,2026-02-24T06:30:04.707933Z,2026-02-24,Chennai,TN,Delhi,DL,rail,1575,4.9,SKU_MOTOR,103.47,SUP_MAH_002,FAC_PUNE_01,False
SHP_44F7DE511D,2026-02-24T06:30:06.712945Z,2026-02-24,Kolkata,WB,Chennai,TN,road,1647,2.58,SKU_STEEL,15.35,SUP_TAT_001,FAC_PUNE_01,False
SHP_7AC8B76E46,2026-02-24T06:30:08.719276Z,2026-02-24,Kolkata,WB,Hyderabad,TS,air,1472,7.23,SKU_GEARBOX,13.33,SUP_MAH_002,FAC_MUM_01,True
SHP_9E0A5FCF5E,2026-02-24T06:30:10.725668Z,2026-02-24,Ahmedabad,GJ,Hyderabad,TS,road,319,5.86,SKU_GEARBOX,59.36,SUP_MAH_002,FAC_BLR_01,True
SHP_5AB4C70CE9,2026-02-24T06:30:12.737365Z,2026-02-24,Jaipur,RJ,Chennai,TN,road,489,17.48,SKU_MOTOR,84.54,SUP_GUJ_003,FAC_BLR_01,False
SHP_671AA05366,2026-02-24T06:30:14.744501Z,2026-02-24,Pune,MH,Chennai,TN,road,896,16.51,SKU_MOTOR,154.57,SUP_TAT_001,FAC_MUM_01,False
SHP_1BEF6722C5,2026-02-24T06:30:16.752797Z,2026-02-24,Delhi,DL,Hyderabad,TS,road,474,4.42,SKU_BEARING,188.54,SUP_GUJ_003,FAC_CHN_01,False
SHP_87E2352E71,2026-02-24T06:30:18.763285Z,2026-02-24,Pune,MH,Kolkata,WB,road,396,8.87,SKU_STEEL,89.84,SUP_TN_004,FAC_CHN_01,False
SHP_3DCA98A387,2026-02-24T06:30:20.767745Z,2026-02-24,Pune,MH,Mumbai,MH,road,150,17.39,SKU_BEARING,157.16,SUP_TN_004,FAC_MUM_01,False
SHP_356ACADE2E,2026-02-24T06:30:22.774839Z,2026-02-24,Jaipur,RJ,Bengaluru,KA,rail,706,11.77,SKU_GEARBOX,15.33,SUP_MAH_002,FAC_PUNE_01,False
SHP_A5961794B1,2026-02-24T06:30:24.780978Z,2026-02-24,Chennai,TN,Delhi,DL,rail,572,15.7,SKU_PLASTIC,33.67,SUP_TAT_001,FAC_CHN_01,False
SHP_48AB0CC05B,2026-02-24T06:30:26.812429Z,2026-02-24,Chennai,TN,Delhi,DL,road,1701,17.16,SKU_STEEL,19.65,SUP_GUJ_003,FAC_BLR_01,False
SHP_5843B04134,2026-02-24T06:30:28.820856Z,2026-02-24,Bengaluru,KA,Ahmedabad,GJ,sea,627,3.35,SKU_MOTOR,170.64,SUP_MAH_002,FAC_PUNE_01,False
SHP_654E0D1543,2026-02-24T06:30:30.828609Z,2026-02-24,Mumbai,MH,Kolkata,WB,road,999,7.6,SKU_BEARING,15.83,SUP_TAT_001,FAC_PUNE_01,False
SHP_1271704AFD,2026-02-24T06:30:32.834614Z,2026-02-24,Hyderabad,TS,Mumbai,MH,rail,602,11.72,SKU_STEEL,167.36,SUP_MAH_002,FAC_MUM_01,False
SHP_FACCA6E7E6,2026-02-24T06:30:34.851765Z,2026-02-24,Hyderabad,TS,Chennai,TN,sea,1627,15.96,SKU_MOTOR,48.02,SUP_TAT_001,FAC_CHN_01,False
SHP_B1D564F001,2026-02-24T06:30:36.858001Z,2026-02-24,Chennai,TN,Pune,MH,road,1311,17.35,SKU_GEARBOX,193.84,SUP_TN_004,FAC_BLR_01,False
SHP_0CB1885208,2026-02-24T06:30:38.863727Z,2026-02-24,Mumbai,MH,Jaipur,RJ,road,1089,8.89,SKU_BEARING,199.92,SUP_GUJ_003,FAC_BLR_01,False
SHP_94823C3CA6,2026-02-24T06:30:40.870251Z,2026-02-24,Ahmedabad,GJ,Delhi,DL,air,449,11.7,SKU_STEEL,165.32,SUP_TN_004,FAC_BLR_01,True
SHP_7CEDC95D3B,2026-02-24T06:30:42.876433Z,2026-02-24,Chennai,TN,Mumbai,MH,road,1714,11.85,SKU_BEARING,50.64,SUP_TAT_001,FAC_PUNE_01,False
SHP_4D4B4BD7DB,2026-02-24T06:30:44.885237Z,2026-02-24,Delhi,DL,Hyderabad,TS,air,422,12.94,SKU_GEARBOX,187.19,SUP_TAT_001,FAC_PUNE_01,True
SHP_C56CDA652F,2026-02-24T06:30:46.895224Z,2026-02-24,Mumbai,MH,Ahmedabad,GJ,road,530,9.37,SKU_GEARBOX,66.06,SUP_TN_004,FAC_BLR_01,False
SHP_A7A47DD0EB,2026-02-24T06:30:48.903439Z,2026-02-24,Hyderabad,TS,Ahmedabad,GJ,road,1220,4.85,SKU_STEEL,43.22,SUP_TAT_001,FAC_MUM_01,False
SHP_24EC9454EE,2026-02-24T06:30:50.910510Z,2026-02-24,Pune,MH,Ahmedabad,GJ,rail,756,10.38,SKU_MOTOR,47.86,SUP_GUJ_003,FAC_BLR_01,False
SHP_FE51419402,2026-02-24T06:30:52.917623Z,2026-02-24,Delhi,DL,Chennai,TN,road,1478,2.83,SKU_BEARING,170.58,SUP_GUJ_003,FAC_BLR_01,False
SHP_C3F6A7493B,2026-02-24T06:30:54.925619Z,2026-02-24,Pune,MH,Bengaluru,KA,rail,410,12.68,SKU_BEARING,35.27,SUP_GUJ_003,FAC_PUNE_01,False
SHP_9D960E52E7,2026-02-24T06:30:56.933700Z,2026-02-24,Chennai,TN,Bengaluru,KA,rail,350,7.52,SKU_BEARING,153.84,SUP_MAH_002,FAC_MUM_01,False
SHP_EDD59373EC,2026-02-24T06:30:58.943355Z,2026-02-24,Ahmedabad,GJ,Mumbai,MH,rail,530,8.33,SKU_STEEL,30.77,SUP_GUJ_003,FAC_CHN_01,False
SHP_089C3296A8,2026-02-24T06:31:00.948779Z,2026-02-24,Chennai,TN,Hyderabad,TS,road,1236,6.69,SKU_BEARING,193.66,SUP_MAH_002,FAC_BLR_01,False
SHP_66D6BCA4C2,2026-02-24T06:31:02.956769Z,2026-02-24,Kolkata,WB,Mumbai,MH,road,1426,15.56,SKU_GEARBOX,179.81,SUP_TN_004,FAC_MUM_01,False
SHP_2053C48D8F,2026-02-24T06:31:04.969013Z,2026-02-24,Jaipur,RJ,Mumbai,MH,sea,1687,2.47,SKU_STEEL,65.76,SUP_TN_004,FAC_CHN_01,False
SHP_8A0D5B5A2B,2026-02-24T06:31:06.975836Z,2026-02-24,Kolkata,WB,Jaipur,RJ,road,1094,16.06,SKU_STEEL,159.77,SUP_GUJ_003,FAC_PUNE_01,False
